Carrier,Activity,Data_Direction,LTE_Signal_Strength,Final_Test_Speed,Network_Types
B,Drive,Download,-106.3333333,920.652514,LTE
B,Drive,Download,-99.66666667,5945.031626,LTE
B,Drive,Download,-90,3155.294596,LTE
B,Drive,Download,-80,17173.14807,LTE
B,Drive,Download,-98.66666667,1747.653415,LTE
B,Drive,Download,-98.5,2436.815845,LTE
B,Drive,Download,-94.66666667,1175.59435,LTE
B,Drive,Download,-97,4806.634933,LTE
B,Drive,Download,,710.6924591,eHRPD
B,Drive,Download,-86,14078.38662,LTE
B,Drive,Download,-89.33333333,11497.88778,LTE
B,Drive,Download,-89,9855.998367,LTE
B,Drive,Download,-87.66666667,16291.10937,LTE
B,Drive,Download,-108.6666667,3773.734281,LTE
B,Drive,Download,-109,9739.156232,LTE
B,Drive,Download,-110,4330.736135,LTE
B,Drive,Download,-105,5671.168358,LTE
B,Drive,Download,-83,11479.43997,LTE
B,Drive,Download,-92.66666667,9380.956004,LTE
B,Drive,Download,-88.66666667,,LTE
B,Drive,Download,-99.66666667,,LTE
B,Drive,Download,-97.33333333,1476.409388,LTE
B,Drive,Download,-107,4047.646976,LTE
B,Drive,Download,-115,1670.466478,LTE
B,Drive,Download,,469.0701168,eHRPD
B,Drive,Download,,551.3982301,eHRPD
B,Drive,Download,-111.5,1819.77089,LTE
B,Drive,Download,-67.75,9767.90767,LTE
B,Drive,Download,-100.6666667,3531.62306,LTE
B,Drive,Download,-107.6666667,643.5570086,LTE
B,Drive,Download,-93.33333333,7770.754511,LTE
B,Drive,Download,-107,1532.59715,LTE
B,Drive,Download,-98.5,4064.256809,LTE
B,Drive,Download,-112,794.2591742,LTE
B,Drive,Download,-102.5,2730.815101,LTE
B,Drive,Download,-97,9010.002089,LTE
B,Drive,Download,-85,5029.841302,LTE
B,Drive,Download,-104,2499.3283,LTE
B,Drive,Download,-100.6666667,1502.622594,LTE
B,Drive,Download,-96,2514.32551,LTE
B,Drive,Download,-88.33333333,7900.90375,LTE
B,Drive,Download,-99.33333333,2430.520467,LTE
B,Drive,Download,-103.6666667,1341.16643,LTE
B,Drive,Download,-96.66666667,2285.464597,LTE
B,Drive,Download,,165.5310654,eHRPD
B,Drive,Download,-114.6666667,2544.834549,LTE
B,Drive,Download,,366.0093247,eHRPD
B,Drive,Download,-108.3333333,10978.40397,LTE
B,Drive,Download,-103.6666667,7551.567666,LTE
B,Drive,Download,-99,11993.36163,LTE
B,Drive,Download,-97.5,6907.74766,LTE
B,Drive,Download,-84.66666667,2916.883125,LTE
B,Drive,Download,-91.33333333,5018.70416,LTE
B,Drive,Download,-81.33333333,15084.61615,LTE
B,Drive,Download,-94.66666667,7861.606296,LTE
B,Drive,Download,-99,3058.720586,LTE
B,Drive,Download,-92.33333333,2440.211173,LTE
B,Drive,Download,-112.6666667,1476.022223,LTE
B,Drive,Download,-107.3333333,924.7476588,LTE
B,Drive,Download,-107.5,1459.123867,LTE
B,Drive,Download,-95.66666667,2316.428115,LTE
B,Drive,Download,-104.5,4039.274251,LTE
B,Drive,Download,-86,7230.654342,LTE
B,Drive,Download,-95,13160.85179,LTE
B,Drive,Download,-106,5079.578346,LTE
B,Drive,Download,-99,6184.695271,LTE
B,Drive,Download,,1143.713437,eHRPD
B,Drive,Download,,311.5980849,eHRPD
B,Drive,Download,-103.3333333,8836.273491,LTE
B,Drive,Download,-99.33333333,10589.14353,LTE
B,Drive,Download,-76,13606.54686,LTE
B,Drive,Download,-79.33333333,15609.27698,LTE
B,Drive,Download,-83,11942.92112,LTE
B,Drive,Download,-79.66666667,20128.93047,LTE
B,Drive,Download,-83.66666667,8049.822764,LTE
B,Drive,Download,-97.66666667,11563.43816,LTE
B,Drive,Download,-106.6666667,2356.977281,LTE
B,Drive,Download,-99,4606.667822,LTE
B,Drive,Download,-91.66666667,5948.457451,LTE
B,Drive,Download,,396.3733109,eHRPD
B,Drive,Download,,798.9417722,eHRPD
B,Drive,Download,-120,912.7781016,"LTE,eHRPD"
B,Drive,Download,,1386.676756,eHRPD
B,Drive,Download,,1705.04229,eHRPD
B,Drive,Download,-103.6666667,1544.055455,LTE
B,Drive,Download,-93,3331.843133,LTE
B,Drive,Download,-107.5,5558.43097,LTE
B,Drive,Download,-101.6666667,3663.034553,LTE
B,Drive,Download,-105.5,1973.02114,LTE
B,Drive,Download,-97,5100.59643,LTE
B,Drive,Download,-96.66666667,6183.474601,LTE
B,Drive,Download,-74.66666667,13907.74619,LTE
B,Drive,Download,-104.3333333,785.4445009,LTE
B,Drive,Download,-76.33333333,10137.9999,LTE
B,Drive,Download,-107.3333333,6147.15112,LTE
B,Drive,Download,-101,5151.703847,LTE
B,Drive,Download,,,eHRPD
B,Drive,Download,-111,1479.671188,LTE
B,Drive,Download,-92,14963.16726,LTE
B,Drive,Download,-90.66666667,17094.50038,LTE
B,Drive,Download,-102,6112.149593,LTE
B,Drive,Download,-99.66666667,5891.077221,LTE
B,Drive,Download,-90.33333333,14302.12203,LTE
B,Drive,Download,-99.33333333,7626.468129,LTE
B,Drive,Download,-112,2139.610014,LTE
B,Drive,Download,,446.0911112,eHRPD
B,Drive,Download,-109.3333333,4388.111568,LTE
B,Drive,Download,-97.66666667,4211.688236,LTE
B,Drive,Download,-101,3879.491024,LTE
B,Drive,Download,-102.3333333,2336.619091,LTE
B,Drive,Download,-89,10403.81125,LTE
B,Drive,Download,-110.6666667,1282.237773,LTE
B,Drive,Download,-99,8585.267027,LTE
B,Drive,Download,-105.6666667,4097.90755,LTE
B,Drive,Download,-110.3333333,2524.144334,LTE
B,Drive,Download,-107.6666667,4289.389001,LTE
B,Drive,Download,-108,6241.967943,LTE
B,Drive,Download,-107.3333333,3585.866721,LTE
B,Drive,Download,-107.3333333,5546.482329,LTE
B,Drive,Download,-110.3333333,1418.477688,LTE
B,Drive,Download,-83.33333333,17525.16668,LTE
B,Drive,Download,,,eHRPD
B,Drive,Download,-112,1871.197932,LTE
B,Drive,Download,-86.33333333,8872.167036,LTE
B,Drive,Download,-105.3333333,7481.447681,LTE
B,Drive,Download,-86,12941.65709,LTE
B,Drive,Download,-90,14256.44151,LTE
B,Drive,Download,-97,7081.465088,LTE
B,Drive,Download,-101.6666667,4689.110264,LTE
B,Drive,Download,-107.6666667,4491.374767,LTE
B,Drive,Download,-111,3803.873463,LTE
B,Drive,Download,,500.2202474,eHRPD
B,Drive,Download,-98.33333333,10385.64178,LTE
B,Drive,Download,-86,20561.00125,LTE
B,Drive,Download,-98.33333333,8487.699926,LTE
B,Drive,Download,-100,5261.006694,LTE
B,Drive,Download,-101.6666667,6488.620451,LTE
B,Drive,Download,-102.6666667,3660.260699,LTE
B,Drive,Download,-100,4885.058432,LTE
B,Drive,Download,-95,6426.965494,LTE
B,Drive,Download,-90.5,8929.124564,LTE
B,Drive,Download,,275.6318199,eHRPD
B,Drive,Download,,564.8260247,eHRPD
B,Drive,Download,-116.3333333,604.0838292,LTE
B,Drive,Download,-108.5,2302.104066,LTE
B,Drive,Download,-96,2842.650486,LTE
B,Drive,Download,-87,7787.562779,LTE
B,Drive,Download,-81,19291.23543,LTE
B,Drive,Download,-113.5,2593.113924,LTE
B,Drive,Download,-89.5,11286.57624,LTE
B,Drive,Download,-105.3333333,6911.85136,LTE
B,Drive,Download,-102.6666667,5028.037646,LTE
B,Drive,Download,-99.33333333,7283.70862,LTE
B,Drive,Download,-97.33333333,7981.100967,LTE
B,Drive,Download,-77.5,19035.03458,LTE
B,Drive,Download,-93.33333333,7195.754869,LTE
B,Drive,Download,-87.33333333,8591.628286,LTE
B,Drive,Download,-101,5453.254216,LTE
B,Drive,Download,-101,6296.641851,LTE
B,Indoor,Download,,231.0060288,eHRPD
B,Indoor,Download,-110.5,993.9137215,LTE
B,Indoor,Download,-110.3333333,427.5171993,LTE
B,Indoor,Download,-110,297.9356348,LTE
B,Indoor,Download,-113.6666667,1893.421413,LTE
B,Indoor,Download,-92.66666667,9235.429937,LTE
B,Indoor,Download,-93.33333333,6442.765052,LTE
B,Indoor,Download,-89.33333333,8015.259556,LTE
B,Indoor,Download,-84.33333333,7976.790205,LTE
B,Indoor,Download,-86,13759.62599,LTE
B,Indoor,Download,-105.3333333,1318.697712,LTE
B,Indoor,Download,-103,2739.752153,LTE
B,Indoor,Download,-104,3465.294646,LTE
B,Indoor,Download,-105.6666667,2392.760965,LTE
B,Indoor,Download,-103,2760.838242,LTE
B,Indoor,Download,-108.6666667,3538.618625,LTE
B,Indoor,Download,-108.5,5899.357856,LTE
B,Indoor,Download,-107.6666667,4015.123739,LTE
B,Indoor,Download,-108,1267.363865,LTE
B,Indoor,Download,-108,3574.779647,LTE
B,Indoor,Download,-116,137.8625892,LTE
B,Indoor,Download,-113.6666667,160.279508,LTE
B,Indoor,Download,,1120.80813,eHRPD
B,Indoor,Download,,893.999597,eHRPD
B,Indoor,Download,,552.029066,eHRPD
B,Indoor,Download,-113,338.5708254,LTE
B,Indoor,Download,,22.10311009,1xRTT
B,Indoor,Download,-116,29.74624843,LTE
B,Indoor,Download,-115,317.9525351,LTE
B,Indoor,Download,-117.3333333,451.8489831,LTE
B,Indoor,Download,,250.7909547,eHRPD
B,Indoor,Download,,,eHRPD
B,Indoor,Download,,64.60109931,eHRPD
B,Indoor,Download,-113,649.1798407,LTE
B,Indoor,Download,-98.5,320.8577303,LTE
B,Indoor,Download,,932.8640946,eHRPD
B,Indoor,Download,-108,1780.255523,LTE
B,Indoor,Download,-111,1001.603173,LTE
B,Indoor,Download,,1313.85855,eHRPD
B,Indoor,Download,-113,775.2022375,LTE
B,Indoor,Download,-83,6719.568755,LTE
B,Indoor,Download,-85,8245.044473,LTE
B,Indoor,Download,-84,6863.20065,LTE
B,Indoor,Download,-84.33333333,5908.649789,LTE
B,Indoor,Download,-84,2232.146571,LTE
B,Indoor,Download,-107.3333333,2341.876822,LTE
B,Indoor,Download,-103,2100.546839,LTE
B,Indoor,Download,-105.3333333,3978.931788,LTE
B,Indoor,Download,-105,2440.890153,LTE
B,Indoor,Download,-104,2013.221316,LTE
B,Indoor,Download,-105.6666667,1032.456852,LTE
B,Indoor,Download,-106.5,2367.51078,LTE
B,Indoor,Download,-107,1515.481822,LTE
B,Indoor,Download,-106.6666667,778.4532575,LTE
B,Indoor,Download,-107,1412.493769,LTE
B,Indoor,Download,-111.3333333,1256.630219,LTE
B,Indoor,Download,-112,918.607678,LTE
B,Indoor,Download,-109.6666667,1277.496798,LTE
B,Indoor,Download,-110.6666667,597.8327868,LTE
B,Indoor,Download,-113,663.4680219,LTE
B,Indoor,Download,-91.66666667,4664.011783,LTE
B,Indoor,Download,-91,5062.939642,LTE
B,Indoor,Download,-91.66666667,2707.146621,LTE
B,Indoor,Download,-90.66666667,1845.082889,LTE
B,Indoor,Download,-91.66666667,3486.525503,LTE
B,Indoor,Download,-110.3333333,94.17073047,LTE
B,Indoor,Download,,108.8053117,eHRPD
B,Indoor,Download,,130.5941629,eHRPD
B,Indoor,Download,,107.0081107,eHRPD
B,Indoor,Download,,22.34468885,eHRPD
B,Indoor,Download,-103,2101.14367,LTE
B,Indoor,Download,-104,1581.391075,LTE
B,Indoor,Download,-104,4569.210593,LTE
B,Indoor,Download,-103.3333333,2983.671545,LTE
B,Indoor,Download,-99.66666667,2312.013627,LTE
B,Indoor,Download,,207.7326036,eHRPD
B,Indoor,Download,-117.3333333,804.5187226,LTE
B,Indoor,Download,-116.6666667,168.2252232,LTE
B,Indoor,Download,-117,202.5104313,LTE
B,Indoor,Download,-118,423.1839092,LTE
B,Indoor,Download,-82,8105.81303,LTE
B,Indoor,Download,-82,6671.058154,LTE
B,Indoor,Download,-82,6164.747066,LTE
B,Indoor,Download,-82,7425.260732,LTE
B,Indoor,Download,-83,10941.2424,LTE
B,Indoor,Download,-82,6219.960539,LTE
B,Indoor,Download,-82.33333333,6304.976343,LTE
B,Indoor,Download,-82.66666667,11486.58083,LTE
B,Indoor,Download,-82,21926.84553,LTE
B,Indoor,Download,-91.33333333,2587.522206,LTE
B,Indoor,Download,,41.58806933,eHRPD
B,Indoor,Download,,204.7357379,eHRPD
B,Indoor,Download,,130.0029734,eHRPD
B,Indoor,Download,,16.74333793,eHRPD
B,Indoor,Download,-109.3333333,177.8139503,LTE
B,Indoor,Download,-116,562.13077,LTE
B,Indoor,Download,-114.3333333,892.9715168,LTE
B,Indoor,Download,-114.3333333,1329.953441,LTE
B,Indoor,Download,-114,1174.87424,LTE
B,Indoor,Download,-114,826.6320901,LTE
B,Indoor,Download,-90,3023.999594,LTE
B,Indoor,Download,-86.33333333,3146.930081,LTE
B,Indoor,Download,-86,4430.284482,LTE
B,Indoor,Download,-87,3461.811677,LTE
B,Indoor,Download,-87,7605.26912,LTE
B,Indoor,Download,-106,2517.047885,LTE
B,Indoor,Download,-104,3362.280318,LTE
B,Indoor,Download,-106.3333333,1405.209326,LTE
B,Indoor,Download,-103.6666667,4525.418674,LTE
B,Indoor,Download,-106,4122.79871,LTE
B,Outdoor,Download,-108,526.9941831,LTE
B,Outdoor,Download,-108,420.165323,LTE
B,Outdoor,Download,-108,399.2580077,LTE
B,Outdoor,Download,-108,767.9738895,LTE
B,Outdoor,Download,-108,368.7096412,LTE
B,Outdoor,Download,-82,5751.095581,LTE
B,Outdoor,Download,-84.66666667,7405.271829,LTE
B,Outdoor,Download,-86.33333333,4583.036641,LTE
B,Outdoor,Download,-84.66666667,6954.275065,LTE
B,Outdoor,Download,-84,8444.697616,LTE
B,Outdoor,Download,-105.6666667,2187.476917,LTE
B,Outdoor,Download,-105.6666667,1806.769859,LTE
B,Outdoor,Download,-106.3333333,2285.154163,LTE
B,Outdoor,Download,-105.5,1823.972252,LTE
B,Outdoor,Download,-104,2318.945131,LTE
B,Outdoor,Download,-88.5,10991.48787,LTE
B,Outdoor,Download,-86.5,14738.56954,LTE
B,Outdoor,Download,-85,17978.72989,LTE
B,Outdoor,Download,-86,7769.348296,LTE
B,Outdoor,Download,-85.66666667,11282.78358,LTE
B,Outdoor,Download,-111,110.08,LTE
B,Outdoor,Download,-113,,LTE
B,Outdoor,Download,-113,54.37904266,LTE
B,Outdoor,Download,-110,111.7164231,LTE
B,Outdoor,Download,-111.3333333,91.88908757,LTE
B,Outdoor,Download,-111.6666667,168.1801005,LTE
B,Outdoor,Download,,160.6390664,eHRPD
B,Outdoor,Download,-117,349.4045802,LTE
B,Outdoor,Download,,,eHRPD
B,Outdoor,Download,,97.5611223,eHRPD
B,Outdoor,Download,,321.0189307,eHRPD
B,Outdoor,Download,-107.6666667,377.361421,LTE
B,Outdoor,Download,-107,315.8309486,LTE
B,Outdoor,Download,-107,1098.925119,LTE
B,Outdoor,Download,-109,831.1949276,LTE
B,Outdoor,Download,-107.3333333,333.02101,LTE
B,Outdoor,Download,-110.6666667,965.6270374,LTE
B,Outdoor,Download,-110.6666667,351.9706407,LTE
B,Outdoor,Download,-111,1015.94254,LTE
B,Outdoor,Download,-110,492.9366908,LTE
B,Outdoor,Download,-109,1610.551568,LTE
B,Outdoor,Download,-84,4714.007445,LTE
B,Outdoor,Download,-82,3871.536892,LTE
B,Outdoor,Download,-86,4515.431336,LTE
B,Outdoor,Download,-86.66666667,3476.066775,LTE
B,Outdoor,Download,-85,2893.285049,LTE
B,Outdoor,Download,-112.6666667,1312.135441,LTE
B,Outdoor,Download,-112,1043.039812,LTE
B,Outdoor,Download,-112,721.7547862,LTE
B,Outdoor,Download,-110.3333333,2479.737584,LTE
B,Outdoor,Download,-111,2546.533704,LTE
B,Outdoor,Download,-99,3942.622742,LTE
B,Outdoor,Download,-98.66666667,1960.772957,LTE
B,Outdoor,Download,-100.6666667,1014.299376,LTE
B,Outdoor,Download,-101,2127.868779,LTE
B,Outdoor,Download,-97.33333333,2236.753233,LTE
B,Outdoor,Download,-103,2650.576825,LTE
B,Outdoor,Download,-101.3333333,2881.962388,LTE
B,Outdoor,Download,-100,2903.530324,LTE
B,Outdoor,Download,-99.66666667,3286.394128,LTE
B,Outdoor,Download,-101,2100.577089,LTE
B,Outdoor,Download,-78.66666667,7586.394536,LTE
B,Outdoor,Download,-80.66666667,3752.093912,LTE
B,Outdoor,Download,-80,3041.397967,LTE
B,Outdoor,Download,-79.33333333,3145.67141,LTE
B,Outdoor,Download,-80,4226.204987,LTE
B,Outdoor,Download,-109.3333333,412.7113034,LTE
B,Outdoor,Download,-109.6666667,1955.699526,LTE
B,Outdoor,Download,-109.3333333,363.0393797,LTE
B,Outdoor,Download,-109,577.8995993,LTE
B,Outdoor,Download,-108.5,575.2330248,LTE
B,Outdoor,Download,-108.5,812.614223,LTE
B,Outdoor,Download,-98,1686.472685,LTE
B,Outdoor,Download,-96.66666667,839.2521895,LTE
B,Outdoor,Download,-97,1105.235537,LTE
B,Outdoor,Download,-97,1915.729085,LTE
B,Outdoor,Download,-97.66666667,2442.690078,LTE
B,Outdoor,Download,-114,261.7552257,LTE
B,Outdoor,Download,-115,611.7736777,LTE
B,Outdoor,Download,-114.3333333,770.1923627,LTE
B,Outdoor,Download,-115,633.5340509,LTE
B,Outdoor,Download,-114.5,382.4230167,LTE
B,Outdoor,Download,-92,8972.450312,LTE
B,Outdoor,Download,-91.33333333,4014.799299,LTE
B,Outdoor,Download,-91,6457.019602,LTE
B,Outdoor,Download,-91,7695.133903,LTE
B,Outdoor,Download,-88,4688.239972,LTE
B,Outdoor,Download,-88.66666667,2608.567526,LTE
B,Outdoor,Download,-88,1681.306172,LTE
B,Outdoor,Download,-86.66666667,5380.971726,LTE
B,Outdoor,Download,-87,6308.618264,LTE
B,Outdoor,Download,,62.50211705,1xRTT
B,Outdoor,Download,,74.26824854,eHRPD
B,Outdoor,Download,,75.62872649,eHRPD
B,Outdoor,Download,,348.2720741,eHRPD
B,Outdoor,Download,,221.9340769,eHRPD
B,Outdoor,Download,-113,1304.847923,LTE
B,Outdoor,Download,-113,1552.533592,LTE
B,Outdoor,Download,-113.5,1610.599184,LTE
B,Outdoor,Download,-113.6666667,1975.689986,LTE
B,Outdoor,Download,-113,2145.306839,LTE
B,Outdoor,Download,-83,4089.950533,LTE
B,Outdoor,Download,-83,3321.730326,LTE
B,Outdoor,Download,-84,3054.602957,LTE
B,Outdoor,Download,-84,2719.513866,LTE
B,Outdoor,Download,-84,1641.789887,LTE
B,Outdoor,Download,-101.3333333,5300.204466,LTE
B,Outdoor,Download,-100.3333333,5389.977575,LTE
B,Outdoor,Download,-100.3333333,4879.182928,LTE
B,Outdoor,Download,-100,2831.670267,LTE
B,Outdoor,Download,-101.6666667,3369.122689,LTE
B,Drive,Upload,,396.7246473,eHRPD
B,Drive,Upload,-100.3333333,3498.116863,LTE
B,Drive,Upload,-101.5,2682.738947,LTE
B,Drive,Upload,-104,2300.019547,LTE
B,Drive,Upload,-100.3333333,3086.787825,LTE
B,Drive,Upload,-90,5654.799778,LTE
B,Drive,Upload,-83.33333333,4771.614795,LTE
B,Drive,Upload,-76,6056.420304,LTE
B,Drive,Upload,-86.33333333,6339.61084,LTE
B,Drive,Upload,-75,7126.484949,LTE
B,Drive,Upload,-103.6666667,3538.157743,LTE
B,Drive,Upload,,109.1902699,eHRPD
B,Drive,Upload,,226.2872376,eHRPD
B,Drive,Upload,,735.8418305,eHRPD
B,Drive,Upload,,,eHRPD
B,Drive,Upload,-110,2700.639342,LTE
B,Drive,Upload,-110.3333333,1127.798379,LTE
B,Drive,Upload,-102,3548.289649,LTE
B,Drive,Upload,-106,196.498834,"LTE,eHRPD"
B,Drive,Upload,-90.5,3275.708097,LTE
B,Drive,Upload,-100.6666667,3155.875611,LTE
B,Drive,Upload,-108.3333333,1325.028648,LTE
B,Drive,Upload,-96,1954.91426,LTE
B,Drive,Upload,-100,3101.290093,LTE
B,Drive,Upload,-83.5,5262.97101,LTE
B,Drive,Upload,-95.33333333,7330.306787,LTE
B,Drive,Upload,-89,5375.800955,LTE
B,Drive,Upload,-104,2198.119947,LTE
B,Drive,Upload,-102.3333333,1838.03621,LTE
B,Drive,Upload,-110.3333333,294.8137288,LTE
B,Drive,Upload,-109,2027.074189,LTE
B,Drive,Upload,-83.66666667,9548.387785,LTE
B,Drive,Upload,-103.5,3940.893282,LTE
B,Drive,Upload,-109.5,1124.534873,LTE
B,Drive,Upload,-103.3333333,1899.910696,LTE
B,Drive,Upload,-84,3537.764745,LTE
B,Drive,Upload,-82,6177.21573,LTE
B,Drive,Upload,-83.5,6161.286539,LTE
B,Drive,Upload,-97,5717.930468,LTE
B,Drive,Upload,-114.5,,LTE
B,Drive,Upload,-92.5,5787.084305,LTE
B,Drive,Upload,-104,2223.841831,LTE
B,Drive,Upload,-91,5066.428524,LTE
B,Drive,Upload,-100,3399.45707,LTE
B,Drive,Upload,-112.3333333,117.0996335,LTE
B,Drive,Upload,,233.2779382,eHRPD
B,Drive,Upload,,95.2447801,eHRPD
B,Drive,Upload,,,eHRPD
B,Drive,Upload,-107,1915.310375,LTE
B,Drive,Upload,-90,7613.355842,LTE
B,Drive,Upload,-101,4178.347662,LTE
B,Drive,Upload,-105,3155.5988,LTE
B,Drive,Upload,-105,3865.961124,LTE
B,Drive,Upload,-102,2828.027991,LTE
B,Drive,Upload,-92,7348.505165,LTE
B,Drive,Upload,-98,2885.942248,LTE
B,Drive,Upload,-99,2126.437681,LTE
B,Drive,Upload,-81,5463.153171,LTE
B,Drive,Upload,-102,5834.054509,LTE
B,Drive,Upload,-73.66666667,7767.930682,LTE
B,Drive,Upload,-82.66666667,3672.840702,LTE
B,Drive,Upload,-105,1081.103755,LTE
B,Drive,Upload,-89.33333333,2893.542153,LTE
B,Drive,Upload,-97.33333333,4742.49739,LTE
B,Drive,Upload,-86,6083.510549,LTE
B,Drive,Upload,-102,2384.086174,LTE
B,Drive,Upload,-87.5,6035.252611,LTE
B,Drive,Upload,-84,4825.673923,LTE
B,Drive,Upload,-84.33333333,6075.29349,LTE
B,Drive,Upload,-87.66666667,6967.113086,LTE
B,Drive,Upload,-81.33333333,7753.370362,LTE
B,Drive,Upload,-86,5990.906142,LTE
B,Drive,Upload,-88.33333333,6260.937569,LTE
B,Drive,Upload,-101.3333333,2548.055988,LTE
B,Drive,Upload,-108.3333333,629.7338369,LTE
B,Drive,Upload,-111.5,764.3318894,LTE
B,Drive,Upload,-88.5,6169.93557,LTE
B,Drive,Upload,-81.33333333,7777.986893,LTE
B,Drive,Upload,-107.5,797.1775161,LTE
B,Drive,Upload,-111,917.1982672,LTE
B,Drive,Upload,-104.3333333,1510.633193,LTE
B,Drive,Upload,-102,1375.797401,LTE
B,Drive,Upload,-106,808.0079973,LTE
B,Drive,Upload,-91,3279.347773,LTE
B,Drive,Upload,-114,258.4169721,LTE
B,Drive,Upload,-109.5,69.15383761,"LTE,eHRPD"
B,Drive,Upload,,433.1695179,eHRPD
B,Drive,Upload,-114,509.5545929,LTE
B,Drive,Upload,,972.0093323,eHRPD
B,Drive,Upload,-114.6666667,447.6801066,LTE
B,Drive,Upload,-114,560.6050644,LTE
B,Drive,Upload,,582.9798956,eHRPD
B,Drive,Upload,-113,1441.941575,"LTE,eHRPD"
B,Drive,Upload,-115.3333333,1532.593892,LTE
B,Drive,Upload,-94.5,5747.047873,LTE
B,Drive,Upload,,706.7279796,eHRPD
B,Drive,Upload,,,eHRPD
B,Drive,Upload,-115,1842.506998,LTE
B,Drive,Upload,-86,7639.679218,LTE
B,Drive,Upload,-102,4440.40431,LTE
B,Drive,Upload,-86,4375.026211,LTE
B,Drive,Upload,-102.5,2300.530549,LTE
B,Drive,Upload,,66.1203642,1xRTT
B,Drive,Upload,,171.6340218,1xRTT
B,Drive,Upload,,,eHRPD
B,Drive,Upload,,306.3269658,eHRPD
B,Drive,Upload,,265.7258387,eHRPD
B,Drive,Upload,,363.9675664,eHRPD
B,Drive,Upload,,,eHRPD
B,Drive,Upload,-106,2384.614018,LTE
B,Drive,Upload,,771.6112407,eHRPD
B,Drive,Upload,-94,8073.697401,LTE
B,Drive,Upload,-101.3333333,2664.573967,LTE
B,Drive,Upload,-110.5,1336.235451,LTE
B,Drive,Upload,,655.1416195,eHRPD
B,Drive,Upload,,41.21954515,"LTE,eHRPD"
B,Drive,Upload,-101.5,3468.996223,LTE
B,Drive,Upload,-99,1576.079058,LTE
B,Drive,Upload,-99,1466.789292,LTE
B,Drive,Upload,-89.33333333,2969.975342,LTE
B,Drive,Upload,-102,764.3318894,LTE
B,Drive,Upload,-107,1088.263023,LTE
B,Drive,Upload,-110,1809.54704,LTE
B,Drive,Upload,-108,276.6460786,LTE
B,Drive,Upload,-108,1762.430571,LTE
B,Drive,Upload,-79.5,5223.093351,LTE
B,Drive,Upload,-95.66666667,2553.978466,LTE
B,Drive,Upload,-110.3333333,884.5394357,LTE
B,Drive,Upload,-102.3333333,829.8460513,LTE
B,Drive,Upload,-105.3333333,444.040431,LTE
B,Drive,Upload,-106,1354.741613,LTE
B,Drive,Upload,,403.9591293,eHRPD
B,Drive,Upload,-109,1357.599023,LTE
B,Drive,Upload,-103.5,2209.90692,LTE
B,Drive,Upload,-96,94.63156726,LTE
B,Drive,Upload,-93.5,7775.210842,LTE
B,Drive,Upload,-110.5,1445.735614,LTE
